user,movie,prediction
344,1375,4.5
424,1375,4.5
342,1375,4.5
199,1375,4.5
242,1375,4.5
284,1375,4.5
42,1375,4.5
566,1375,4.5
131,1375,4.5
3274,1375,4.152174
118,1375,4.5
184,1375,4.5
302,1375,4.5
1101,1375,3.310917
3312,1375,2.7558336
1851,1375,2.636164
174,1375,4.5
1584,1375,2.6209373
2969,1375,4.3850136
3055,1375,3.805025
475,1375,4.5
1246,1375,3.3948042
2859,1375,3.3844645
4607,1375,3.1679606
602,1692,4.5
5650,1692,4.5
3087,1733,3.2812839
4418,1733,2.0273395
193,1733,4.5
412,1733,4.5
1812,1733,4.7482986
235,1733,4.5
1605,1733,2.8232994
5,1733,4.5
4647,1733,3.5459304
1194,1733,4.166934
35,1733,4.5
1015,1733,3.3577037
331,1733,4.5
1347,1733,2.9429622
518,1733,4.5
45,1733,4.5
2986,1733,3.1062498
1912,1733,1.5247796
678,1733,3.6262999
151,1733,4.5
534,1733,4.5
303,1733,4.5
187,1733,4.5
517,1733,4.5
4186,1973,1.5880984
1051,1973,1.9164741
501,1973,4.5
1824,1973,1.7386975
855,1973,2.3476229
305,1973,4.5
4312,1973,2.175591
163,1973,4.5
2451,1973,1.4111897
504,1973,4.5
2910,1973,4.5
4520,1973,2.5250797
3401,1973,1.9208744
383,1973,4.5
531,1973,4.5
1737,1973,2.6354625
2436,1973,2.5013254
438,1973,4.5
524,1973,4.5
509,1973,4.5
293,1973,4.5
1611,1973,2.3507428
245,1973,4.5
621,1973,4.5
608,1973,4.5
712,1973,2.4813032
5650,1973,4.5
546,1973,4.5
424,1973,4.5
284,1973,4.5
46,1973,4.5
2962,2286,2.791398
5880,2286,2.7002306
476,2286,4.5
4979,2286,2.3348002
549,2286,4.5
216,2286,4.5
678,2286,2.4742322
424,2286,4.5
566,2286,4.5
1449,2286,2.6559556
255,2627,4.5
1551,2627,3.3753505
1121,2627,5.115226
1671,2627,4.4399967
591,2627,4.5
2643,2627,2.6149054
4958,3281,5.4174576
548,3281,4.5
285,3281,4.5
1306,3281,4.5104666
299,3281,4.5
590,3281,4.5
175,3281,4.5
314,3281,4.5
1660,3281,3.452299
1284,3281,4.714732
1448,3281,5.83554
4771,3281,4.147153
3224,3281,4.59276
187,3281,4.5
57,3694,4.5
117,3694,4.5
1194,3694,1.5762751
3401,3694,1.6996491
549,3694,4.5
181,3694,4.5
390,3694,4.5
621,3694,4.5
451,41,4.5
192,41,4.5
3963,41,4.127033
5787,41,4.5
4277,41,4.373498
1701,41,3.2174232
5,41,4.5
1733,41,3.7394216
2909,41,3.870066
2041,41,3.7683363
3824,41,3.3360517
127,41,4.5
2926,41,3.7377207
1211,41,4.172421
5453,41,2.3664465
1698,41,4.397284
5630,41,4.5
59,41,4.5
2159,41,4.4570923
1717,41,4.097867
238,41,4.5
331,41,4.5
524,41,4.5
635,41,4.5
1354,41,3.166563
1897,41,4.4340615
3693,41,3.715824
482,41,4.5
464,41,4.5
550,41,4.5
287,41,4.5
1203,41,4.338639
2634,41,4.2858367
1842,41,4.5794106
4802,41,4.454601
466,41,4.5
131,41,4.5
5734,41,4.5
4079,41,3.6515937
1101,41,3.8924897
1246,41,3.5803473
471,154,4.5
1088,154,3.879578
1483,154,4.186508
137,154,4.5
1884,154,3.7217414
4418,154,3.3401086
3013,154,3.1631606
3963,154,3.7810645
285,154,4.5
4387,154,2.8088384
1266,154,3.6755335
235,154,4.5
299,154,4.5
3080,154,4.044609
1733,154,4.307073
2246,154,4.140887
1698,154,4.3400974
35,154,4.5
537,154,4.5
173,154,4.5
2111,154,3.6386998
161,154,4.5
1015,154,3.8975353
1717,154,4.141202
3430,154,3.1262686
509,154,4.5
518,154,4.5
216,154,4.5
1897,154,3.6654282
1912,154,2.646671
550,154,4.5
4005,154,2.3900824
33,154,4.5
5394,154,4.5
466,154,4.5
276,154,4.5
3503,154,4.039183
405,154,4.5
1851,154,3.1660228
2507,154,4.3288555
755,154,2.8983793
963,154,3.1096714
3688,154,4.335349
451,309,4.5
53,309,4.5
4829,309,3.3643336
987,309,4.535805
2188,309,4.3379545
2172,309,3.986699
352,309,4.5
337,309,4.5
4771,309,4.295741
588,425,4.5
4169,425,3.9355369
1889,425,3.508549
2684,425,3.3368866
493,425,4.5
3125,425,3.4516299
1137,425,3.761365
1701,425,3.5067003
1748,425,3.5590227
415,425,4.5
4647,425,3.870593
1698,425,3.7580218
3229,425,3.6270444
161,425,4.5
5998,425,4.5
524,425,4.5
24,425,4.5
1912,425,2.4288814
151,425,4.5
534,425,4.5
517,425,4.5
496,904,4.5
1088,904,5.242543
1645,904,4.3836718
392,904,4.5
737,904,4.91639
3475,904,4.772389
451,904,4.5
1265,904,4.5
53,904,4.5
481,904,4.5
588,904,4.5
2247,904,4.4757595
2802,904,4.304119
4418,904,4.1284637
2225,904,4.252434
2907,904,3.341798
81,904,4.5
874,904,5.4383383
28,904,4.5
183,904,4.5
1051,904,4.3515263
1243,904,4.972187
1415,904,4.1222796
300,904,4.5
412,904,4.5
2962,904,4.475207
3626,904,3.874692
3411,904,3.968351
2047,904,4.741932
44,904,4.5
1866,904,4.368207
984,904,4.481888
2684,904,4.2485647
5333,904,4.036736
333,904,4.5
1457,904,4.1998377
1925,904,4.8029914
3963,904,4.813883
285,904,4.5
1804,904,5.6177897
1291,904,4.3239865
2757,904,4.569586
224,904,4.5
177,904,4.5
444,904,4.5
1306,904,4.697173
435,904,4.5
1266,904,4.807973
2796,904,3.2110205
146,904,4.5
3970,904,3.568788
512,904,4.5
2781,904,5.093811
631,904,4.5
1399,904,4.0675874
280,904,4.5
86,904,4.5
205,904,4.5
308,904,4.5
4831,904,4.5187354
839,904,5.3057404
169,904,4.5
2808,904,4.995439
2880,904,4.3612747
4258,904,4.3760138
340,904,4.5
377,904,4.5
432,904,4.5
3067,904,4.721502
2489,904,3.7880282
1113,904,4.95697
120,904,4.5
235,904,4.5
1551,904,5.055709
4765,904,4.878558
266,904,4.5
1010,904,4.170261
2964,904,3.9409757
415,904,4.5
2176,904,4.8873286
2895,904,4.88668
3080,904,4.9139023
1733,904,4.199643
2041,904,3.9310749
5291,904,4.5
347,904,4.5
327,904,4.5
2106,904,3.6292615
2841,904,4.493983
5329,904,3.672553
3401,904,4.439466
366,904,4.5
3832,904,4.9771214
1362,904,4.4621468
3610,904,2.5388572
979,904,3.876635
1124,904,4.6281867
3011,904,4.3205166
3420,904,3.8728287
231,904,4.5
324,904,4.5
1164,904,4.5860786
286,904,4.5
398,904,4.5
498,904,4.5
35,904,4.5
583,904,4.5
1369,904,4.481462
2947,904,4.5
568,904,4.5
196,904,4.5
1451,904,5.0160174
1643,904,5.2067423
5630,904,4.5
307,904,4.5
326,904,4.5
537,904,4.5
173,904,4.5
2991,904,3.6376402
59,904,4.5
3229,904,3.9093337
241,904,4.5
450,904,4.5
5722,904,4.5
161,904,4.5
1256,904,3.9659646
23,904,4.5
981,904,4.0966115
520,904,4.5
791,904,4.565459
1717,904,4.5796146
549,904,4.5
2436,904,4.93107
624,904,4.5
136,904,4.5
1422,904,4.1540017
314,904,4.5
664,904,5.011121
1998,904,4.2606893
957,904,5.113255
166,904,4.5
97,904,4.5
3430,904,3.962881
524,904,4.5
10,904,4.5
1755,904,4.9790163
2641,904,4.834372
518,904,4.5
2462,904,4.3960485
1611,904,5.0813327
5172,904,4.5
1447,904,4.930082
3462,904,4.449938
289,904,4.5
1389,904,5.222597
245,904,4.5
591,904,4.5
1556,904,3.7440503
408,904,4.5
1897,904,4.500896
62,904,4.5
1912,904,4.1716805
477,904,4.5
482,904,4.5
390,904,4.5
558,904,4.5
323,904,4.5
550,904,4.5
338,904,4.5
195,904,4.5
678,904,4.527333
911,904,4.4147305
1348,904,4.685422
1524,904,3.9520745
4815,904,4.5741096
1712,904,4.4291115
141,904,4.5
414,904,4.5
2670,904,4.304877
376,904,4.5
515,904,4.5
1105,904,5.1182733
58,904,4.5
2332,904,3.8074214
33,904,4.5
546,904,4.5
600,904,4.5
3078,904,4.854588
5394,904,4.5
424,904,4.5
1285,904,5.202993
123,904,4.5
1448,904,5.0106874
499,904,4.5
1141,904,4.8263154
4771,904,4.268332
529,904,4.5
302,904,4.5
1202,904,4.6219196
557,904,4.5
2008,904,4.1687865
5413,904,4.5062146
2514,904,5.318914
5019,904,4.5
864,904,4.554544
3057,904,3.8042233
551,904,4.5
1063,904,4.878388
3701,904,4.467995
2501,904,4.483453
755,904,4.5625534
1117,904,4.7443905
5034,904,4.231934
617,904,4.5
3688,904,5.0864067
208,904,4.5
315,904,4.5
393,904,4.5
1088,931,4.239426
3475,931,4.26243
588,931,4.5
2247,931,4.482288
193,931,4.5
2225,931,3.2142196
2962,931,3.8245494
388,931,4.5
146,931,4.5
512,931,4.5
1137,931,4.1101747
5359,931,3.286646
2849,931,4.075429
1551,931,3.2303927
415,931,4.5
2176,931,4.709853
1186,931,3.51146
2041,931,3.7523563
4448,931,4.80201
3610,931,2.266674
4940,931,4.5
1451,931,4.4014363
173,931,4.5
549,931,4.5
3821,931,3.6763115
102,931,4.5
245,931,4.5
591,931,4.5
1897,931,4.138969
62,931,4.5
1912,931,3.4947863
2544,931,3.8291545
33,931,4.5
424,931,4.5
270,931,4.5
1117,931,4.446975
2122,1189,3.7501252
1352,1189,4.356591
1699,1189,4.78327
451,1189,4.5
796,1189,4.639024
2962,1189,3.691178
587,1189,4.5
1019,1189,3.9037297
1457,1189,3.5228963
285,1189,4.5
727,1189,3.473836
319,1189,4.5
1291,1189,4.430089
225,1189,4.5
3648,1189,1.3499216
1399,1189,3.193265
4757,1189,5.0809174
5359,1189,3.6237493
1628,1189,4.201248
235,1189,4.5
1551,1189,5.3832045
2176,1189,4.938274
299,1189,4.5
1002,1189,5.0017443
1181,1189,3.4861422
1194,1189,3.8536792
327,1189,4.5
3420,1189,3.9342406
5387,1189,3.9473631
307,1189,4.5
173,1189,4.5
5722,1189,4.5
161,1189,4.5
23,1189,4.5
1015,1189,4.5154195
2784,1189,4.1085415
1717,1189,4.494278
314,1189,4.5
1837,1189,4.29678
1960,1189,3.8698106
509,1189,4.5
5172,1189,4.5
591,1189,4.5
408,1189,4.5
482,1189,4.5
752,1189,3.9844089
469,1189,4.5
749,1189,3.022877
33,1189,4.5
4960,1189,4.5
131,1189,4.5
294,1189,4.5
3768,1189,3.9197512
1117,1189,4.1258626
3596,1189,4.927453
36,1189,4.5
187,1189,4.5
148,1321,4.5
1088,1321,3.5260003
5156,1321,3.6613615
392,1321,4.5
1395,1321,4.186223
53,1321,4.5
513,1321,4.5
329,1321,4.5
973,1321,2.8030422
1260,1321,3.5623126
3679,1321,3.929382
548,1321,4.5
409,1321,4.5
1925,1321,4.107464
2255,1321,3.078218
1291,1321,3.814066
855,1321,3.7654798
5787,1321,4.5
4277,1321,4.6586924
305,1321,4.5
355,1321,4.5
146,1321,4.5
2781,1321,4.0943117
770,1321,3.911669
1798,1321,2.46518
1812,1321,3.9063501
631,1321,4.5
1988,1321,3.3556292
4258,1321,3.877849
340,1321,4.5
94,1321,4.5
5492,1321,4.5
19,1321,4.5
415,1321,4.5
2153,1321,4.200018
117,1321,4.5
2131,1321,4.292244
1733,1321,3.6178794
904,1321,3.3288884
1181,1321,3.2933538
2041,1321,2.8723512
2910,1321,4.5
4520,1321,4.267601
3401,1321,3.766642
3163,1321,3.7973878
3410,1321,3.8274915
202,1321,4.5
552,1321,4.5
1597,1321,3.7598088
1698,1321,4.063343
1369,1321,4.3968573
4950,1321,3.58212
1643,1321,4.016194
326,1321,4.5
278,1321,4.5
449,1321,4.5
5792,1321,4.5
520,1321,4.5
791,1321,3.3353572
1717,1321,4.4831824
549,1321,4.5
2272,1321,3.7436085
624,1321,4.5
1422,1321,2.9849021
314,1321,4.5
434,1321,4.5
524,1321,4.5
533,1321,4.5
509,1321,4.5
1780,1321,2.9921806
2129,1321,4.4696083
1354,1321,3.2146308
216,1321,4.5
4579,1321,3.3244634
1447,1321,3.9440587
245,1321,4.5
1941,1321,2.8357215
1897,1321,3.4492247
3391,1321,4.681824
390,1321,4.5
323,1321,4.5
2544,1321,3.8198893
195,1321,4.5
678,1321,3.8933177
752,1321,2.425337
1593,1321,3.5869384
1203,1321,3.6582294
382,1321,4.5
621,1321,4.5
1383,1321,2.9557588
254,1321,4.5
1842,1321,4.2856054
1268,1321,3.9091983
536,1321,4.5
3203,1321,4.0400333
58,1321,4.5
33,1321,4.5
424,1321,4.5
123,1321,4.5
1448,1321,3.9992986
4640,1321,4.233182
5205,1321,4.5
149,1321,4.5
1390,1321,3.6923733
5493,1321,3.7285023
1851,1321,2.976686
2969,1321,4.586649
3055,1321,3.7600026
420,1321,4.5
1117,1321,3.7659593
208,1321,4.5
4169,1326,1.8124427
604,1326,4.5
117,1326,4.5
2909,1326,2.6685603
678,1326,2.3653376
424,1326,4.5
1448,1326,2.360627
4169,1846,3.5654955
1733,1846,2.6764264
1164,1846,3.7539325
1015,1846,3.0950181
2544,1846,3.4103758
2962,1979,1.9454017
667,1979,2.2812977
5333,1979,2.0211463
305,1979,4.5
1266,1979,3.164616
3648,1979,1.8800813
2380,1979,1.5939837
1701,1979,1.3131616
507,1979,4.5
117,1979,4.5
1733,1979,2.6464653
2041,1979,1.648627
2910,1979,4.5
461,1979,4.5
937,1979,2.132829
231,1979,4.5
1647,1979,1.9633813
1611,1979,2.8289247
1447,1979,2.240503
1912,1979,1.4062274
390,1979,4.5
678,1979,2.6489093
621,1979,4.5
749,1979,2.8035085
1958,1979,1.9695588
284,1979,4.5
46,1979,4.5
1851,1979,2.0823011
2063,1979,2.085611
148,2041,4.5
53,2041,4.5
2962,2041,3.0161688
2638,2041,2.1781847
556,2041,4.5
355,2041,4.5
1812,2041,3.3838768
178,2041,4.5
881,2041,3.2715795
2985,2041,1.6380624
1865,2041,3.0184007
1560,2041,2.9729583
533,2041,4.5
10,2041,4.5
1647,2041,2.3024015
216,2041,4.5
2529,2041,3.2589064
151,2041,4.5
200,2041,4.5
1120,2041,3.5478034
508,2041,4.5
5394,2041,4.5
424,2041,4.5
3274,2041,3.3976178
1449,2041,2.2538528
302,2041,4.5
2969,2041,3.1178398
5636,2041,2.6221817
148,2150,4.5
463,2150,4.5
392,2150,4.5
516,2150,4.5
5074,2150,3.2100353
481,2150,4.5
588,2150,4.5
193,2150,4.5
796,2150,3.7815785
1243,2150,4.1330605
2905,2150,4.094751
412,2150,4.5
587,2150,4.5
2015,2150,3.018433
1889,2150,3.4808717
3013,2150,4.064598
577,2150,4.5
329,2150,4.5
460,2150,4.5
973,2150,3.042558
1260,2150,4.113682
4305,2150,4.3121276
3679,2150,3.594211
388,2150,4.5
1457,2150,3.353427
22,2150,4.5
727,2150,4.266922
2242,2150,4.4591284
230,2150,4.5
157,2150,4.5
1506,2150,4.28918
1505,2150,3.5442567
556,2150,4.5
696,2150,3.6435742
2898,2150,2.643343
935,2150,3.5600746
146,2150,4.5
3648,2150,1.9273227
770,2150,2.6655736
5761,2150,4.5
631,2150,4.5
442,2150,4.5
178,2150,4.5
308,2150,4.5
169,2150,4.5
692,2150,4.4057665
402,2150,4.5
54,2150,4.5
1029,2150,4.0161514
48,2150,4.5
415,2150,4.5
117,2150,4.5
5580,2150,3.5182626
1733,2150,3.653764
1181,2150,3.1370213
4478,2150,4.2178836
1194,2150,3.5764537
366,2150,4.5
1635,2150,4.2514734
4589,2150,4.253332
4593,2150,3.8096526
2688,2150,2.6390095
498,2150,4.5
310,2150,4.5
326,2150,4.5
161,2150,4.5
1943,2150,3.8183975
981,2150,3.4744253
176,2150,4.5
3002,2150,3.9367452
549,2150,4.5
244,2150,4.5
453,2150,4.5
1998,2150,3.93089
2188,2150,3.6249762
5053,2150,3.7072494
2172,2150,3.2377276
4273,2150,4.09179
2395,2150,3.5822546
293,2150,4.5
45,2150,4.5
216,2150,4.5
1447,2150,4.006556
249,2150,4.5
167,2150,4.5
73,2150,4.5
245,2150,4.5
591,2150,4.5
237,2150,4.5
1897,2150,3.7941263
3842,2150,4.1450057
396,2150,4.5
411,2150,4.5
651,2150,4.0768642
550,2150,4.5
2544,2150,3.5712075
352,2150,4.5
5458,2150,3.7682133
630,2150,4.5
141,2150,4.5
151,2150,4.5
1579,2150,3.0862193
1383,2150,3.4417334
3428,2150,5.0014153
369,2150,4.5
5654,2150,3.9393382
525,2150,4.5
5394,2150,4.5
424,2150,4.5
123,2150,4.5
454,2150,4.5
242,2150,4.5
284,2150,4.5
499,2150,4.5
1390,2150,3.9432378
302,2150,4.5
1584,2150,2.8304121
551,2150,4.5
3701,2150,3.9817896
4744,2150,3.906172
475,2150,4.5
934,2150,3.690744
1117,2150,3.8075562
1088,3341,3.6480927
31,3341,4.5
516,3341,4.5
1884,3341,4.0214877
588,3341,4.5
796,3341,4.0071225
2962,3341,3.6738622
3171,3341,4.4550977
473,3341,4.5
280,3341,4.5
235,3341,4.5
5054,3341,3.2943504
721,3341,3.3624191
2159,3341,4.9073997
2547,3341,4.457183
520,3341,4.5
624,3341,4.5
1998,3341,3.8553922
391,3341,4.5
97,3341,4.5
524,3341,4.5
45,3341,4.5
5172,3341,4.5
1501,3341,3.5790393
2544,3341,4.121245
911,3341,4.164848
4815,3341,5.340871
123,3341,4.5
4934,3341,4.5
79,3341,4.5
148,3440,4.5
4126,3440,2.9402432
101,3440,4.5
436,3440,4.5
192,3440,4.5
3792,3440,1.7079074
2242,3440,2.5511403
93,3440,4.5
476,3440,4.5
1425,3440,1.8403301
355,3440,4.5
3648,3440,1.3176821
163,3440,4.5
117,3440,4.5
1733,3440,1.4619793
262,3440,4.5
563,3440,4.5
531,3440,4.5
462,3440,4.5
2887,3440,2.1408644
229,3440,4.5
629,3440,4.5
273,3440,4.5
438,3440,4.5
293,3440,4.5
1611,3440,1.8679678
1447,3440,1.4868444
73,3440,4.5
1556,3440,1.7694136
714,3440,2.5574841
1524,3440,2.153069
712,3440,1.8531387
541,3440,4.5
284,3440,4.5
3274,3440,2.2728877
18,3440,4.5
1246,3440,2.2670958
1733,3573,1.5392286
278,3573,4.5
1447,3573,1.6758523
571,3573,4.5
1447,3574,1.0794888
148,3675,4.5
463,3675,4.5
1088,3675,3.7926345
31,3675,4.5
3561,3675,3.805572
673,3675,3.5309072
5222,3675,2.2699893
108,3675,4.5
5447,3675,4.5
4958,3675,3.478691
3013,3675,3.8401155
501,3675,4.5
1875,3675,3.1964085
333,3675,4.5
233,3675,4.5
5787,3675,4.5
1425,3675,3.9985285
305,3675,4.5
2092,3675,3.3484638
2796,3675,3.1285605
1812,3675,3.973415
5539,3675,3.7408493
1137,3675,4.249729
348,3675,4.5
5001,3675,2.7820973
178,3675,4.5
164,3675,4.5
470,3675,4.5
2880,3675,3.013322
235,3675,4.5
1701,3675,3.491939
4765,3675,4.1075296
452,3675,4.5
48,3675,4.5
1930,3675,3.2261927
92,3675,4.5
419,3675,4.5
5054,3675,2.981247
415,3675,4.5
2810,3675,4.382632
3401,3675,3.3770812
1635,3675,4.174184
462,3675,4.5
35,3675,4.5
229,3675,4.5
326,3675,4.5
59,3675,4.5
1015,3675,3.930819
2756,3675,3.916964
130,3675,4.5
136,3675,4.5
314,3675,4.5
1998,3675,3.342661
1317,3675,4.0656524
264,3675,4.5
635,3675,4.5
10,3675,4.5
2462,3675,3.7975283
408,3675,4.5
156,3675,4.5
219,3675,4.5
411,3675,4.5
1348,3675,4.3874264
490,3675,4.5
265,3675,4.5
1383,3675,3.150506
109,3675,4.5
639,3675,4.3780856
1980,3675,4.064922
612,3675,4.5
546,3675,4.5
424,3675,4.5
379,3675,4.5
270,3675,4.5
302,3675,4.5
4467,3675,2.051142
1265,3943,4.5
1561,3943,2.5367563
1877,3943,4.5
2168,3943,3.2670724
1290,3943,3.0852642
1457,3943,2.6378202
2898,3943,2.7561054
1266,3943,3.1356294
1458,3943,1.9214547
4979,3943,4.1624517
5539,3943,3.0009396
1952,3943,2.7504609
308,3943,4.5
1113,3943,3.4796083
1551,3943,2.8841066
1701,3943,3.4939203
4508,3943,2.6476097
163,3943,4.5
4543,3943,2.8903108
2176,3943,3.6303086
257,3943,4.5
1733,3943,2.3937054
1181,3943,2.5542262
4647,3943,2.0796645
3333,3943,2.490507
1194,3943,2.2725549
327,3943,4.5
2106,3943,2.2031999
3832,3943,2.093399
937,3943,3.5725951
1597,3943,2.936618
3051,3943,2.8031325
1211,3943,3.0178292
1698,3943,3.4404514
1865,3943,3.3589883
229,3943,4.5
173,3943,4.5
4522,3943,2.582964
585,3943,4.5
3821,3943,2.3316278
1647,3943,2.847138
1354,3943,3.8468463
1897,3943,2.9386399
3219,3943,3.2034388
390,3943,4.5
195,3943,4.5
1579,3943,2.1914372
4802,3943,3.337372
4934,3943,4.5
149,3943,4.5
3483,3943,2.9513962
30,3943,4.5
5198,3943,4.5
5565,3943,4.5
3688,3943,3.4599724
633,347,4.5
839,347,4.176642
5874,347,2.6179676
1015,347,3.5035534
439,347,4.5
5412,347,2.469524
1383,347,2.2898984
5734,347,4.5
4169,447,2.4075146
531,447,4.5
1015,447,2.2037792
361,447,4.5
45,447,4.5
216,447,4.5
1851,447,1.0343773
148,455,4.5
1088,455,2.4814816
918,455,2.4145412
321,455,4.5
34,455,4.5
1051,455,2.6289482
1243,455,2.9625978
2015,455,1.5936337
26,455,4.5
271,455,4.5
601,455,4.5
230,455,4.5
319,455,4.5
360,455,4.5
476,455,4.5
5787,455,4.5
1425,455,2.3333278
308,455,4.5
479,455,4.5
3067,455,2.689816
5492,455,4.5
268,455,4.5
92,455,4.5
419,455,4.5
1181,455,1.9508224
127,455,4.5
531,455,4.5
4983,455,2.2847059
310,455,4.5
229,455,4.5
114,455,4.5
1737,455,2.7633247
629,455,4.5
2436,455,2.4073026
453,455,4.5
343,455,4.5
2077,455,1.9040949
1317,455,2.8257883
524,455,4.5
509,455,4.5
1780,455,2.2970912
38,455,4.5
3462,455,2.2695363
62,455,4.5
482,455,4.5
528,455,4.5
550,455,4.5
352,455,4.5
678,455,3.170976
1524,455,2.8829598
1203,455,2.5190778
75,455,4.5
203,455,4.5
5650,455,4.5
145,455,4.5
1120,455,2.9170108
4328,455,1.7299254
204,455,4.5
567,455,4.5
5394,455,4.5
424,455,4.5
1448,455,3.4102392
284,455,4.5
337,455,4.5
4085,455,3.026569
1962,455,2.3224366
187,455,4.5
1088,484,2.1806684
310,484,4.5
629,484,4.5
2195,484,2.8921912
4169,607,2.1448746
5156,1035,2.7064064
3475,1035,3.791531
53,1035,4.5
588,1035,4.5
2247,1035,4.092564
78,1035,4.5
4126,1035,3.937267
1561,1035,2.6506095
796,1035,3.309276
385,1035,4.5
4958,1035,4.4122195
596,1035,4.5
406,1035,4.5
412,1035,4.5
26,1035,4.5
501,1035,4.5
192,1035,4.5
1875,1035,4.3235106
329,1035,4.5
3679,1035,3.5975463
3792,1035,3.6103554
926,1035,4.010498
333,1035,4.5
1457,1035,3.6814535
727,1035,5.1850147
233,1035,4.5
346,1035,4.5
855,1035,3.7281466
5787,1035,4.5
556,1035,4.5
1425,1035,3.9178598
444,1035,4.5
305,1035,4.5
660,1035,3.1958642
2796,1035,3.1790578
3020,1035,3.846568
146,1035,4.5
1,1035,4.5
777,1035,2.2842963
1812,1035,3.648634
631,1035,4.5
442,1035,4.5
1137,1035,5.296953
2380,1035,3.4662433
348,1035,4.5
2383,1035,4.442638
6,1035,4.5
86,1035,4.5
5001,1035,4.3560033
178,1035,4.5
1242,1035,4.234743
308,1035,4.5
3413,1035,3.6063972
839,1035,4.491739
169,1035,4.5
500,1035,4.5
4258,1035,4.137212
340,1035,4.5
692,1035,4.1607924
881,1035,2.7245994
1301,1035,4.5990934
3067,1035,3.6993394
2232,1035,3.2910786
634,1035,4.5
235,1035,4.5
452,1035,4.5
840,1035,4.9634147
48,1035,4.5
544,1035,4.5
1930,1035,2.5911233
2985,1035,2.895355
5488,1035,4.405181
92,1035,4.5
419,1035,4.5
3074,1035,4.0200906
3401,1035,3.5973017
5044,1035,4.5
358,1035,4.5
366,1035,4.5
531,1035,4.5
5397,1035,1.8224449
107,1035,4.5
564,1035,4.5
3420,1035,2.6348054
324,1035,4.5
505,1035,4.5
175,1035,4.5
721,1035,5.0799394
35,1035,4.5
583,1035,4.5
441,1035,4.5
884,1035,5.894891
326,1035,4.5
173,1035,4.5
59,1035,4.5
445,1035,4.5
4682,1035,3.7436666
549,1035,4.5
2832,1035,2.4989707
624,1035,4.5
136,1035,4.5
314,1035,4.5
664,1035,4.2666373
4058,1035,3.6714842
2188,1035,3.4738634
331,1035,4.5
3821,1035,2.2356553
3038,1035,3.344253
166,1035,4.5
467,1035,4.5
524,1035,4.5
635,1035,4.5
2172,1035,2.5885992
2350,1035,4.585678
10,1035,4.5
518,1035,4.5
1611,1035,3.6700377
3462,1035,3.6060014
5996,1035,4.718027
427,1035,4.5
1897,1035,3.6189313
2715,1035,5.1827326
62,1035,4.5
1912,1035,2.8638802
411,1035,4.5
482,1035,4.5
2860,1035,3.8546352
528,1035,4.5
558,1035,4.5
5723,1035,4.5
678,1035,4.934002
1348,1035,4.0970473
490,1035,4.5
2195,1035,2.0155973
265,1035,4.5
1579,1035,3.8877463
5046,1035,4.508259
515,1035,4.5
1383,1035,3.5158627
109,1035,4.5
487,1035,4.5
639,1035,3.7027276
1980,1035,4.3150477
33,1035,4.5
575,1035,4.5
3428,1035,4.5428224
150,1035,4.5
2353,1035,4.9214892
910,1035,3.976658
546,1035,4.5
5394,1035,4.5
5902,1035,4.5
424,1035,4.5
123,1035,4.5
5277,1035,3.8976994
4934,1035,4.5
1141,1035,3.6570609
5734,1035,4.5
1092,1035,2.4344084
3520,1035,4.0561113
3768,1035,3.6142817
302,1035,4.5
1202,1035,4.5789995
405,1035,4.5
4085,1035,4.0327106
1101,1035,2.1085572
3312,1035,3.4103327
616,1035,4.5
864,1035,3.0747015
2969,1035,3.567799
5636,1035,4.2278852
3688,1035,3.9219816
2376,1035,3.166304
4169,1529,2.2885475
601,1529,4.5
225,1529,4.5
5,1529,4.5
1733,1529,3.1256242
166,1529,4.5
3391,1529,2.2739396
4728,1529,3.0592508
1448,1529,4.074856
99,1529,4.5
4169,1632,1.6574988
163,1632,4.5
5675,1632,3.2460244
45,1632,4.5
216,1632,4.5
2116,1632,2.378364
148,1688,4.5
1088,1688,3.2517898
53,1688,4.5
296,1688,4.5
4697,1688,4.6166916
321,1688,4.5
1051,1688,3.9024549
626,1688,4.5
271,1688,4.5
93,1688,4.5
5787,1688,4.5
519,1688,4.5
305,1688,4.5
1266,1688,3.4268506
2840,1688,3.009797
3648,1688,2.132022
206,1688,4.5
6,1688,4.5
86,1688,4.5
5001,1688,3.8415513
178,1688,4.5
1380,1688,3.0818298
470,1688,4.5
570,1688,4.5
92,1688,4.5
117,1688,4.5
41,1688,4.5
3824,1688,2.571863
563,1688,4.5
1635,1688,3.2181451
531,1688,4.5
2926,1688,2.483221
324,1688,4.5
1698,1688,3.1465712
583,1688,4.5
614,1688,4.5
310,1688,4.5
1451,1688,3.7586198
5630,1688,4.5
890,1688,3.6098099
1340,1688,1.9440947
520,1688,4.5
629,1688,4.5
162,1688,4.5
343,1688,4.5
3454,1688,3.7360146
3652,1688,3.5346496
2077,1688,3.1206012
1001,1688,2.542819
2258,1688,3.1676884
4579,1688,3.331336
38,1688,4.5
1447,1688,3.9385757
5996,1688,4.0943284
528,1688,4.5
2125,1688,3.5463345
550,1688,4.5
1327,1688,3.2268002
678,1688,3.9130168
1348,1688,3.5487292
1524,1688,3.7647314
1203,1688,3.4183595
75,1688,4.5
1579,1688,2.9339657
639,1688,4.16542
536,1688,4.5
541,1688,4.5
4934,1688,4.5
566,1688,4.5
5991,1688,4.5
3274,1688,3.3171492
2000,1688,3.6548927
